Reviews;Rates
hizli kargo icin tesekurler bu fiyata gore cok guzel telefon;1
hizli kargo ile elime ulasti cihazda kullanisli tesekkur ettim;1
hizli kargo ile uygun fiyata aldim babam sarj durumundan sikayetci oldugu icin yorumlara bakarak tercih ettim su an 3 gun yettigini soyluyor sarjin cok memnun fotograf cekimi de fena degil tavsiye ederim;1
hizli kargo kaliteli urun;1
hizli kargo mukemmel ;1
hizli kargo mukemmel korumali paket ve orijinal urun ;1
hizli kargo orijinal urun;1
hizli kargo ozellikleri iyi;1
Hizli kargo ozenli paketleme ;0
hizli kargo paketleme muhtesem telefon bu fiyata alinabilcek en guzel ve kullanisli telefon;1
hizli kargo paketleme ozenli tesekkur ederim;1
hizli kargo paketleme titizlikle yapilmis gayet sik bir cihaz tesekkurler tirentyol;1
hizli kargo saglam paket tesekkurler;1
hizli kargo sik paketleme;1
hizli kargo tam bir f/p urunu  telefonda oyun oynamiyorsaniz ve hiz beklentiniz yoksa kesinlikle oneririm ;0
hizli kargo tesekkur ederim;1
hizli kargo tesekkur ederiz;1
hizli kargo tsk guzel urun;1
hizli kargo urunde fiyatina gore cok iyi tavsiye ederim;1
hizli kargo urunden memnun kaldim konusmalarda bazen ses kesiliyor kronik problemmis sanirim;1
hizli kargo ve guvenilirlik harika tesekkur ediyorum   mukemmel bir telefon fiyatina gore muhtesem :);1
Hizli kargo ve guvenilirlik icin tesekkur ederim;0
hizli kargo ve guzel paketleme;1
Hizli kargo ve guzel paketleme orjinal urun tesekkurler;0
hizli kargo ve harika urun ;1
Hizli kargo ve orjinal urun sadece faturasini koymamislar o yuzden 3 puan;0
hizli kargo ve tam anlatildigi gibi urun gercekten guvenilir bir satici tesekkurler trendyol;1
hizli kargolama orijinal urun;1
hizli kullanisli bir telefon fotograf kalitesi orta iyi haraket ederken netlik yakalayamiyor kulaklik yok kutu icerisinde;0
hizli paketleme ve kargotesekkur ederim;1
hizli tesliat oglum icin almistim cok memnun;1
Hizli teslimat;0
hizli teslimat  saglam  bir sekilde geldi;1
Hizli teslimat 2 gun icerisinde harika;0
hizli teslimat cok iyi;1
hizli teslimat gayet guvenilir :);1
hizli teslimat guvenilir alisveris;1
hizli teslimat guvenilir alisveris  urunde hic bir sorun sikinti yok cok begendik;1
hizli teslimat guvenilir satici paketleme guzel;1
hizli teslimat guzel kargolama tesekkurler;1
hizli teslimat guzel paketleme   urun garantili ve faturali sekilde geldi korkmadan alabilirsiniz;1
hizli teslimat guzel paketleme  guzel urun ;1
hizli teslimat harika telefon;1
Hizli teslimat icin tesekkur ederim ertesi gun elime ulasti;0
hizli teslimat icin tesekkur ederim oglum severek kullaniyor;1
hizli teslimat icin tesekkurler;1
hizli teslimat iyi paketlenmis;1
hizli teslimat mukemmel;1
hizli teslimat orjinal  urun  uygun fiyat 2 gundur kullaniyorum bi problem yok;1
hizli teslimat orjinal urun;1
hizli teslimat ozenli paketleme tesekkurler trendyol;1
hizli teslimat paketleme guzel turkiye garantili telefon  mavi rengini aldim bir telefona yakisan en guzel renk oldugu fikrindeyim huawei kullanicisi olarak xiamoiyide begendik umarim uzun omurlu olur;1
hizli teslimat sifir sorun;1
hizli teslimat super urun;1
hizli teslimat tesekkur ederim;1
hizli teslimat tesekkurler;1
hizli teslimat tesekkurler nasa iletisim tesekkurler trendyol urun gayet guzel umdugumdan daha iyi;1
hizli teslimat tesekkurler sdce elime buyuk geldi aliskin olmadigim icin birde sarji cok 2gun gtmiyor pil tasarrufunu actigim halde smdilik memnunum bakalm ilerisi icin nasil oluck;1
hizli teslimat tesekur ederim;1
hizli teslimat trendyol expresse tesekkurler;1
Hizli teslimat ve saglam kargolama tesekkurler;0
hizli teslimat ve telefonda guzel;1
hizli teslimatiniz icin tesekkur ederim;1
hizli ve eksiksiz teslimat tesekkur ederim;1
hizli ve guvenilir bir alisveris oldu satici firmaya tesekkurler;0
hizli ve guvenilir bir site tesekkur ediyorum teknosaya kargolamada cok saglamdi;0
hizli ve guvenilir kargo  urun saglam ve kullanisli tesekkurler;1
hizli ve guvenilir kargo sorunsuz teslimat tesekkurler trendyol;1
hizli ve guvenilir tesekkurler;1
hizli ve guvenilir teslimat tesekkurler;1
hizli ve guvenilir teslimat:);1
hizli ve guvenli;1
hizli ve guvenli gonderi icin tesekkurler;0
hizli ve guvenli gonderi icin tesekkurler telefona zaten diyecek birsey yok ortada 12pro icin takibe aldim:);0
Hizli ve guvenli kargo orjinal urun hesapli fiyat tesekkurler;0
hizli ve guvenli kargolama dusuķ fiyat ve performansi cok guzel telefon kesinlikle tavsiye ediyorum;1
hizli ve guvenli teslimat kaliteli urun tavsiye ediyorum;1
hizli ve guvenli teslimat tesekkurler;1
hizli ve guzel paketlenmis geldi urun rengide cok guzeltesekkurler;1
hizli ve iyi sekilde geldi yeni teslim aldim umarim kullaniminda da bir sknti yasamayiz ;1
hizli ve kullanisli herkese tavsiye ederim;1
hizli ve ozenli kargo cihaz zaten f/p urunu gayet basarili yalniz renk konusunda kararsizsaniz klasik siyah siparis verin derim mavi aldim pismanim;1
hizli ve ozenli kargolama gelen urunde sikinti yoktu tesekkurler;1
hizli ve saglam;1
hizli ve saglam sekilde urunumu teslim aldim sagolun;1
hizli ve sikintisiz bir sekilde geldi urun hediye oldugu icin kullanim performansini degerlendiremiyorum fakat goruntu olarak guzel;1
hizli ve sikintisiz geldi;1
Hizli ve sorunsuz teslimat;0
hizliydi kargo;1
hoparlorde konusurken ses gitmiyo hat bazen cekiyo bazen cekmiyo pubg de kasiyo kamerasi oyle aman aman guzel degil ayrica wpda video cekerken kamera kalitesi 144p falan oluyo ulasim icin kullanacaksaniz alin;0
Huawei kullaniyordum kamera faktorunden dolayi alayim dedim ama net soyluyorum hayal kirikligi Sarj konusunda kesinlikle bu telefonlar berbat 3 gunumde satip HuaweiOppo yada Xiaomi almaya karar verdim Bu paralar ismine odeniyor bunlari bilin Nedense Huawei ile cekim gucu ful olan yer bu telefonda 1 dise dustu Bana tepki gosterenler olacak eger cok  kararsiz kaliyorsaniz kesinlikle almayin;0
Huawei sonrasi bu telefona gectim ancak tavsiye edebilecegimi soyleyememSadece Apple olmasi fiyati artiriyor;0
Icerisinden fatura cikmadi hala bekliyorum bakalim gonderecekler mi;0
Iki adet aldim ikisinde de dokumatiginde gec algilama oluyor yada bazen hic algilamiyor Ilginc o kadar para verdik bide;0
Ilk baslarda tereddut etsemde iyiki almisim diyorum hem fiyati hemde kaliteli paketlemesi ustune bi de hizli teslimat daha ne ister bir ki musteri? Tesekkur ederim;0
Ilk defa internetten telefon aldigim icin acikcasi biraz tedirgin oldum ama urun 24 saat icinde elime guzel paketlenmis olarak sapa saglam ulasinca rahatladimtek eksisi paketin icinde adaptorun(kulakligi saymiyorum bile) olmamasi tabi onu da ayri Apple’nin kendi sitesinden almak zorunda kaliyorsunuzGenel olarak simdilik cok memnunBittiBitiyor ve Trendyol’a cok tesekkurler;0
Ilk defa internetten urun siparis ettim Yorumlari okudum ve almaya karar verdim cok memnunum tesekkurler Trendyol;0
Ilk urunu aldigimda 15 gun ulasamadik kaybolmus ikinci kez sparisimde 1 haftada geldi bana;0
Indirimde aldim ve trendyolekspress kendi kargosu cok iyi;0
Iphone 11 Urun bana sifir geldi actim kutuyu telefon bir turlu acilmiyor benden kaynaklanan bi sorun degil ama firma iade kabul etmedi kesinlikle alisveris yapmayin bu firmadan tavsiye etmiyorum;0
Iphone kalitesi cok iyi;0
Iphone kalitesi tartisilmaz zaten kamerasi cok guzel telefon gaYet hizli paketleme de cok ozenliydi satici da ilgili ve alakaliydi;0
Iphone kullanici olayim dinazorluktan cikayim dedim pisman oldum nerde benim samsungum ah ah verdigim paraya yazik;0
Iphone pismanliktir Sadece su ile yikadim ve kuruttum hoparlor cizirdamasi ile karsilastim;0
Iphone zaten ispatlanmis urun kategorisinde fazla soylenecek birsey yok Kaliteli sik ve performans urunuamazzon'un satis teslim takip organizasyonuda gayet basarili;0
Istanbul ici siparisde 24 saat icinde teslim edildi tesekkurler guzel paketlene;0
Iyi 🤞 iyi 🤞;0
Iyi ki almisim harikaaa ve guvenerek alabilirsiniz;0
Iyiydi urun;0
iade konusunda berbat bir site ve satici;0
icerisinden flim cikmadi sim takilan yere kendileri sime benzer biseyi yapistirmislar cikmiyor;0
icinde kulaklik cikmadi;0
icindeki hediye kap icin tesekkgrler;1
icindeki sarj kablosu usb uclu degil ?;0
idare eder;0
igrenc site ;0
ihtiyaclarimi karsilayacak kalitede;1
iki adet almistim kardeslerime cok da guzel paketlenmisti alali bir kac ay oldu hic bi sorunla karsilasmadik;1
iki gunde elime ulasti ucuncu kez ayni telefondan aldim cok memnun kaldim;1
iki gune geldi ve cok memnunum ozellikle kamerasina bayildim suanlik bir sikinti yok  kesinlikle alinmasi gereken bir telefon :));1
iki haftadan fazla oldu teslimati;0
iki sene oldu ben alali bozulsa bidaha ayni markadan alirim bu fiyata bu performans cok iyi;1
iki simli isterseniz saticiya belirtin;0
ikinci el ve yurtdisi cihazi telefonun kenarinda darbe var ve kamre cevresi soyulmus ayrica ekranini degistirmisler ve ekrani tam oturtamamislar urunu bir de sifir diye satiyorlar;0
ikinciyi aldik ucuncuyu de almayi dusunuyoruz cok kaliteli;1
iletisim iyi kargolama hizi super iki adet redmi note8 aldim istedigim renkte geldi ambalaji acilmamis ve imei kayitliydi magazaya ilgi alaka icin tesekkur ediyorum;1
ilgi alakaniza tesekkur 10 numara;1
ilgili firmaya tesekkur ederim sorunsuz geldi 1gun icinde geldi trendyola tesekkurler super;1
ilk 3 ay sonunda ic ekranda kirilma yasadim onun disinda guzel telefon ince ve kullanisli kardesime de aldik yavas geldi ama orijinal olmasi ve siki sarilmasi sebebiyle 4 verdim telefonu ben bir yildir kullaniyorum memnunum tam bir fp urunu tesekkurler cekekspress;1
ilk baslarda gayet guzel gitse de suan yaklasik 1 yil olucak kasmalar donmalar kesinlikle tavsiye etmiyorum;0
ilk geldi piksel hatasi vardi yerine yeni yolladi servis fakat turkiye garantili almama ragmen ithalat urunu yollandi oda sorunlu cikti biraz zorlamamla hem turkiye garantili olanini hemde sukur sorunsuz bir cihaz elime gecti simdilik memnunum ama telefondan sogudum umarim birdaha sorun cikarmaz;0
ilk gelen telefon kasasinda kucuk bi soyulma eziklik tarzinda sorun vardi fotografini cekip magazaya attim hemen donus yapildi iade ve degisim icin secenek sundular her sordugum soruya hemen cevap verildi degisim istedigim icin ben kargoya verdigim gibi magaza yeni telefonu kargoya verdi gercek anlamda guvenilir ve iletisimi guzel magaza hersey icin tesekkur ederim cevremde telefon alacaklarada sizi oneriyorum almayi dusunenler gonul rahatligiyla siparis verebilirsiniz;1
ilk internet alisverisim di kafamda soru isaretleri vardi ama su an cok memnunum urun cok iyi paketlenmis hizli ve guvenilir kargo tesekkurler;1
ilk izlenim iyi zamaninda urun geldi;1
ilkbas tereddut ettim ama gercekten sapa saglam geldi gonul rahatligiyla alabilirsiniz;1
ilkkez elektronik bir urun internetten aldim tereddut ederek cok memnun kaldim harika bir telefon ayni zamanda  kisa bir surede teslim aldim tesekkurler trendyol;1
im kopyalanmis cikti bence almayin yorumu guncelliyorum 2ay sonra mesaj geldi kopyalanmis tir diye ayrica trend yol boyle firmalarla calismamali ben trend yola guvenerek aldim simdi ugrastircaklar bir suru prosedur uc bes fazla verin guvenilir yerlerden alin;0
imaili calindiservis yok dermobil ag yok derbakiye yok derfaturali telefon satip pesss;0
imei 3 ay sonra kopyalandi diye mesaj geldi telefonlar sanirim orijinal degil firma ile irtibata gecemedim cozum olarak tuketici hakem heyeti basvuru yapacagim;0
imei baska kopya bir telefonda cikti mahkemelerde devam ediyoruz telefonu aylardir kullanmayirorum;0
imei klonlandi telefon kapandi kullanamiyoruz iade almiyor degisim yapmiyor;0
imei nosu klonlanmistir mesaji geldi sonrasinda teknik servise yonlendirdiler ve sorun cozuldu;1
imei numaralarini kopyaliyorlar;0
imei numarasi daha once kayit altina alinmis cihaz geldi servise gonderdik bu sefrde cihaz farkli bir imei numarasi ile gonderildi fatura farkli imei cihaz farkli imei oldu ve yeni imei de klonlu listesinde;0
imei sorgulattim kayitli sikinti yok telefon cok guzel kardesime aldim simdilik bir sikintisi yok guvenilir alinabilir;1
indirim taping lutfen fiyati cok yukseldi;0
indirimde almistim memnunum 6 aydir kullaniyorum yavaslama vs donma yapmadi sorunu da olmadi sadece gram olarak agir bir telefon;1
indirimden almistim guzel telefon sarji iyi;1
indirimdeyken aldim cok memnunum;1
indirimdeyken aldim fiyatina gore guzel telefon kullanisli;0
indirimdeyken aldim tesekkurler trendyol uyguna geldi;1
indirimli fiyata aldik cok iyi bir telefon teslimat kargo hepsi cok iyiydi gonul rahatligiyla alabilirsiniz ;1
internet uzeri telefon alma konusunda endiseliydim ama gayet iyi bir alisveris oldutelefonda cok iyi kesinlikle tavsiye ediyorum ;1
internetten aldigimiz icin biraz tereddut etsek de telefon kusursuz geldi kardesim cok memnun;1
iphona falan gerek yok al kullan;1
iPhone 6dan gectim olumlu ozelliklerini her yerde okuyabilirsiniz ben olumsuz gorduklerimi yazayim:ekrani inanilmaz citkirildim ekran koruyucularini da ustunde barindirmiyor nasil beceriyor bilmiyorum telefonu dusurmedigim halde en ufak (gercekten cok ufak) bir carpmada bile ekran koruyucu boydan boya kiriliyor 50 liralik koruyuculardan bahsediyorum ustunde koruyucu da tutmuyor sanki cok tuhaf spigen ekran koruyuculari yorumlari okudum orada da insanlar aynini yazmis cok hafif darbelerle ekran koruyucularinin hemen kirildigini yazmislar hayatimizda ilk kez ekran koruyucu kullanmadigimiza gore ve cogumuz eski iPhone kullanicisi oldugumuza gore bence burada iPhone 11 ekraniyla ilgili bir sey var nedir nasil aciklanir bilemiyorum ama pahali koruyucular bile adeta tirnakla erkana cit yapsaniz catlayip kiriliyoronkamera hic de guzel degil ben onkamera kalitesine guvenerek se 2020 degil 3000 lira daha fazla verip bunu aldim arka kamera ile on kameranin kalitede hakikaten a la ka si yok arka kamera ne kadar iyi ve basarili ise on kamera bir o kadar berbat neden berbat diyeceksiniz sokaktaysaniz guzel isik aliyorsaniz kamera gayet guzel ama eger led isik altindaysaniz veya dusuk isik altindaysaniz yani hakikaten 2000 liralik telefonlarin kamerasindan aldiginiz verimi su telefonun on kamerasindan alamiyorsunuz ve bu da insanin cok canini sikiyor benim dedigim gibi se degil 11 almamin nedeni gece modu ve on kamera kalite artisiydi 3000 liraya degmeyen bir alisveris yapmis durumda hissediyorum anneme de se 2020 aldik ve gayet memnunuz ondan dasorusu olan olursa cevaplandirabilirim;0
iphone cihazdan gectim ilk basta biraz yabancilik ceksemde kisa surede alistim batarya performansi iphonedan sonra asiri basarili buldum isletim sistemini begendim gayet akici hicbir sekilde donma kasma isinma gibi durumlarla karsilasmadim kamera performansi tatmin edici hatta cok cok iyi buldum gece cekimlerinde de bana gore sorunsuz ayrica 24 saatte elime duzgun paketlenmis bir sekilde gonderdiginiz icin ekibinize tesekkurler almayi dusunen arkadaslar varsa kesinlikle tam bir fiyat performans urunu;1
iphone den gecince baya zorlandim ama fiyatina gore iyi bir telefon;0
iphone kalitesi tartisilmaz trendyol ile uygun fiyata aldim;0
isallah teshir urunu degildir;0
isinizi cok iyi goruyor;1
istedigim urunu aldim;0
istedigim zamanda ulasmadi idare eder;0
istedigimiz gibi geldi tesekkurler;1
istenildigi gibi geldi;1
istenileni veren bir cihaz;0
isyerinde calisanimizin oglu icin siparis etmistik sanirim gayet memnun;1
ithalatci urunu distiributor diye satiyorlar almayin iade yolluyorum;0
itinali paket icin trendyol a ve gonderici firmaya tesekkurler telefon harika;1
iyi         ;1
iyi bekledigim gibi geldi memnunum ;1
iyi bir telefon;0
iyi firma hizli teslimat telefon zaten baya iyii;1
iyi guvenilir;1
iyi ilgilendiler;0
iyi iyi iyi;1
iyi ki almisim;1
iyi ki bu telefonu almisim herseyiyle mukemmel tek eksik kulakligi yok;1
iyi kulanisli;1
iyi paketlenmis olarak geldi iki gunde elime ulasti telefon oldukca kullanisli bu fiyata alinabilecek en kaliteli telefon bence;1
iyi paketlenmis ve cok iyi telefon gozu kapali tercih edilebilir;1
iyi urun hizli teslimat;1
iyi urun uygun fiyat 1 yili askin zaman sonra guncelliyorum telefon bozuldu;1
iyi yorum yapinca onayliyor kotu yaptim onaylamadi;0
iyidi paketleme;0
iyiki almisim cok guzel;1
jarzi bir gun rahatlikla cikariyor kamerasi on ve arkacok iyi uygun fiyata kaliteli bi cihaz gercekden pisman olmasiniz samsung a60 2600 vermek yerine ayni ozellikdeki bu cihazi alin derim;1
Kaba goruntusu var Sarj az gidiyor  Kasa metal degil 4 ve 5 gibi  6 7 8 in daha saglamdi kasasi  Bu para etmez ama 2 el de alan meraklilari oldugu icin alip kullaniyorum bu markayi;0
kacak urun evet yanlis duymadiniz urun kacak cikti garanti icin servise goturduk servis bu urun kacak imei numarasi yok gecmis olsun dedi gonderdi bu saticidan alisveris yapmayin;0
'kadinlarin tercih etmemesi gereken bir telefon' yazana cevap niteliginde yorumumu yaziyorum ben agir bir telefon asla kullanmam diyordum parmagimda sikinti oldugu halde agirligi oyle alinmayacak derecede rahatsiz etmedi seffaf kabinda gayet sik duruyor diger telefonlarda kalin kaplarin icinde zaten bununla ayni agirliga geliyor yani kadinlar cok da guzel kullanabilir kadinlarin eline de yakisir gozune de hitap eder  beni rahatsiz eden teknik kismina bakacak olursak trendyol gibi alisveris sitelerine hizli baglanti yapmiyor donuyor takiliyor ve bazen hic acmiyor bile ve bu insani sinir ediyor telefonun bu uygulamalara karsi bir yavasligi var arkadasimda da ayni problem oluyormus onun disinda sarji iyi gidiyor ama seslikitap uygulamasini dinledigimden beri cok hizli tukenmekte hizli harcamasina neden oluyor bu tarz uygulamalar kullandikca yorumumu guncelleyecegim tesekkurler trendyol ve satis ekibine;1
kalin telefon ama icerigi guzel;1
kalite baska soz yok;1
kalite budur;1
kalite sorun yok saticiya tesekkurler;1
kaliteli beklentimi karsilayan bir telefon ayrica datici firmada hizli ve musteri irtibati ciddi bir firma alacak arkadaslara hic dusunmeden tavsiye ederim;1
kaliteli bir telefon kullanim rahat farkli bir imaj herkes e hayirli olsun;1
kaliteli bir urun 1 aydir kullaniyorum hicbir sorun yasamadim;1
kaliteli bir urun resimdeki gibi geldi kargo hizli bir sekilde ulasti;1
kaliteli bir urun tesekkurler;1
kaliteli bu bir urun bu fiyata alinacak en iyi telefon sorunsuz alisveris sonucu sorunsuz bir telefona sahip oldum;1
kaliteli guvenilir;1
Kaliteli guzel tesekkurler;0
kaliteli harika urun;0
kaliteli ir fiyat performans urunu tavsiye ederim ben aldigimda daha uygundu ama son zamlar sonucunda gene fiyati iyi;1
