Reviews,Rates
ilk 3gs ile iphone tanismam oldu ozamanlar tabi cilgin bir cihaz :) neyse 3-4- android -6-7-11 diye devam ederken bu arada 2 android telefon kullandim biri samsung S4 ozamanlar yeni cikmis iphone4 bir suru sorun cikartmis bana ve bir daha iphone almam tamm bitti benim icin diye gidip s4 aldim muhtesem cihaz flan 2 sene gitmedi perti cikti dedik iphone abi 6 aldik 5-5s 4 gibiydi zaten neyse 6 hayat geri geldi sanki ozamanlar birde apple tik sorunda yeni cihaz veriyor iki kez sifir cihaz degisimi aldim 5 sene kullandim baktim 8 ler pluslar canavar abi fiyatlar nedir yaaa uzak kaldik ya simdi fiyatlara bir baktim cildirmisiniz kos android asus zen fon 5 cikmis 8 plus neyse o abi on numara cihaz performans kamera faceid ne ariyorsun var centikli ekran asik olursun gece mavisi flan neyse aldik yine android 1 sene super 2 sene oldu yok (isim dolayisi ile cok kullaniyorum mail vs programlar) kasiyor yani yapamiyorum artik olmuyor cebimde aciliyor Whatsapp girip sag sola foto atiyor tamam dedim yok ben dayanamicam daha fazla gittim 7 plus aldim oh dedim yaaaa dunya varmis keza yine fiyatlar asiri pahali xr 11 almak mumkun degil (pismanim ozaman alsaydim) bu is full araba mi alsam para yok bos paket mi alsam gibi abi al birkere farki yasa full paket pisman olmazsin durumu kesinlikle gecerli burda neyse Allah isteyene nasip etsin insallah hizli mi hizli guzel mi guzel evet apple logosu altinda olmasi ile bu fiyatin altinda coook guzel android telefonlar alirsiniz ama bir iphone hazzini hic bir zaman alamazsiniz 6 sene kullanin bir android telefonu para etmez satsaniz iphone telefonu 6 sene sonra (durumu itibariyle degisiklik gosterir) satmak istediginizde mutlaka alicisi var mutlaka istediginiz fiyata (piyasanin fiyati) satiyor oldugunuzu goreceksiniz hic degilse degisio kampanyalarina katilsaniz bir deger biciliyor iyi veya kotu bilmiyorum sadede gelirsek cihaz guzel tavsiye edilir insallah fiyati artmaz,1
Acikcasi alirken 40 kere dusundum Guvenilir mi kargodan dolayi ekran kirik gelir mi vs Ama boyle bi sorunla karsilasmadim Kargo ertesi gun geldi Urun orijinal Apple den sorguladim Ancak kullanirken kameranin oldugu kisim cok isindi Arastirdim herkes bu sorundan muzdarip Teknik bi sorun olundugunu soyluyorlar Telefonu tekrar sifirlayin vs yaziyordu Umarim yapinca gecer Apple ile boyle bi sikinti yasamak uzucu olur yoksa Kargo ben saticiya tesekkurler,1
Apple olarak se 6s 7 plus kullanmis biri olarak batarya sorunundan bikmistim Sarj aletine yapisik geziyordum resmen Fakat 11 bence en iyisi batarya sahip telefon 2 gun gidiyor rahat 1 gunu cikarmasi bile benim icin mucizeyken Ve bence beyaz renk olan cok kibar,1
Urunu piyasasindan cok daha uyguna aldim ve 24 saat gecmeden elime ulasti Magazalardan gereksiz fiyat farki verip almaya gerek yok orijinal ve saglam urun ,1
Saticidan cok memnun kaldim 24 saat gecmeden telefonum geldi,1
Gelecek Bizde saticisindan aldim Ayni gun kargoya verildiYurtici kargo ile birlikte sorunsuz bir sekilde 2 gunde elime ulasti Paketleme gayet ozenle yapilmisti Cizik kirik vs yoktu Fatura e-mail yoluyla tarafima uIastirildi fakat paket icinde de e-faturanin bir ciktisi mevcuttu Urun orijinal IMEI ve Seri No sorgulattim Telefonun IMEI 'si kayitli ve 2 yil garantisi siz telefonu actiktan sonra basliyor Genel anlamda hem saticidan hem de urunden cok memnunum Guvenle alabilirsiniz,1
hakkidir,1
Guzel urun,1
guzel bir urun,1
basarili cihaz,1
cok guzel urun,1
Basarili urun uygun fiyat,1
Telefon fiyatina gore gayet iyi,1
tek kelimeyle mukemmel bir telefon,1
apple kalitesini yine konusturuyor,1
guvenilir tek site ve almaya deger fiyat,1
pili cok iyi apple yine kalitesiyle one gecmis,1
EN UYGUN FIYAT VE AYNI GUN TESLIMAT HARIKA OLMUS,1
bu kutu iceriginin en uygun oldugu yer MEDIA MERKT,1
iphone'un acik ara en iyi ve en kullanisli telefonu,1
rengi cok hos esime de aldim insallah pisman olmayaaiz:),1
harika bir telefonKamerasimi gelistirmislerBu fiyata gore gayet guzel,1
Magazadan al teslimati ile 10 dakika sonra cihaz teslim edildi Tesekkurler,1
Urun hakkinda pek cok yazi okuduktan sonra almaya karar verdimumarim yanilmayiz,1
Urun 6 gunde geldi Koronavirus yogunlugundan dolayi normal Paketleme guzeldi Zaten iPhone'u anlatmaya gerek yok Guzel urun guzel satici,1
Urunu kasim kampanyasinda aldim gercekten simdiye bakilirsa cok uyguna geldi Media market marmaraparktaki butun gorevli arkadaslara tesekkur ediyorum harika urun,1
Haftasonu kampanyasindan faydalanip aldim ve pazartesi magazadan teslimat yapildi Herhangi bir sorun olmadan islem gerceklesti Urun kalitesi ile ilgili bir yorum yok apple kullanicisi olarak 6s den sonra beklentilerimi fazlasiyla karsiladi,1
Ilk aldigim cihaz arizali cikti sonrasinda yorucu bir surec ve aksakliklarla dolu 20 gunden sonra ucret iadesi gerceklesti Kargomda cok gec gelmisti Sonra tekrar satin aldim bu pandemi’ de olsakta cok hizli geldi Cihazi tavsiye ederim sarji cok iyi ,1
Stoktan gonderim yaziyordu aksam 8 de siparis verdim 10 da kargoya verildi cumartesi gunu vermeme ragmen aras kargo sagolsun pazartesi gunu elime ulasti Bu donemde bu kadar sorunsuz baska bir yerden alinabilecegini sanmiyorum Apple'in kendi sitesi bile 2 hafta sonraya gonderim tarihi veriyor,1
alinabilecek en iyi iPhone tesekkurler Trendyol ayrica rengi de cok guzel,1
Telefon saglam bir sekilde elime ulasti paketleme gayet iyiydi kargo 2 gunde geldi Telefonla ilgili suanlik bir sikinti yok eger farkedersem yazarim,1
kargom hizli geldi paketleme guzeldi hic bir hasari yoktu  cok memnun kaldim,1
Harika hizli kargo guzel paketleme herkese tavsiye ederim,1
Satici cok ozenli paketlemisti adimiza faturali temiz olarak geldi,1
Cook cok iyi bir  telefon hic bir sorunda olmadi hizli kargo ile elime ulasti,1
Uc gunde elime ulasti tereddut etmistim ama su an bir problem yasamiyorum,1
Cok guzel geldi hic bir seyi yok paketleme de iyiiydi,1
Urun orjinal satici hemen kargoladi alisveristen memnun kaldim,1
Canim telefonum iyi ki almisim,1
Orjinaldir asiri guzel bir telefon kesinlikle almalisiniz,1
Hicbir sorunu yok ve gayet hizli gayet guzel i11 farki diyorum 6s’ten gectim buna genclestim resmen bu kadar mi fark eder ya,1
Fiyati uygun ve ambalajlanmasi cok iyiydi,1
Urun orjinal alacaklarin ici rahat olsun,1
Seri ilk geldiginde bu rengi alicam demistim ve oldu gercekten guzel ve orjinal paketlemeside guzeldi,1
cok iyi telefon kullandigim en iyi tel,1
fiyat cok pahali,1
1 ay oldu alali herhangi bir sikintisi yok alirken guvenebilirsiniz ama kargo Istanbul ici olmasina  ragmen bir hafta gibi bir surede elime ulasti kargodan memnun kalmadim ayrica patpata sariliydi basina bi sey de gelebilirdi sonucta az para vermiyoruz,1
Arkadaslar urunde sikinti yok cok guzel paketlenmis faturasi icindeydi orjinal urun gonul rahatligiyla ala bilirsiniz,1
Telefonum sarjdayken surekli bir titresim var umarim yetkili servisin halledebilecegi bir sorundur,1
mukemmel bir tercih oldu trendyol benim ve cocuklarim icinvesile olanda kazansin,1
Piyasaya gore gayet uyguna aldigim urun Paketlemesi ve tarafima ulasma hizindan cok memnun kaldim ,1
Urun orijinal Apple Turkiye garantilidir Paketleme harikaydi Urunu sikintisiz teslim aldim Ilginize tesekkurler,1
Trendyol express kargosuna teslim edildigi icin diger kargolarin teslimat gununden 1 gun sonra geldi,0
Gercekten aldigima cok pisman oldum igrenc bi sekilde kargolanmis kargo asla aramadi atip kacmislar aramadilar bile,0
Hicbir sorun olmadan kisa zamanda elime ulasti,1
guzel ailecek kullaniyoruz,1
Buradan aldim hem daha uygundu hemde hic sikinti yasamadim,1
Hic tereddut etmeden alabilirsiniz e devletten de sorguladim her hangi bir sorun cikmadi ve hemen kargoya verildi patpata sarilmis bir sekilde geldi saticiya tesekkur ederim,1
Anlatmaya gerek yok mukemmel telefon,1
Hem kargo hizi hem paketlemesi kalp Yorumlara bakarak satin almistim cok memnun kaldim,1
Yaklasik 1 haftadir kullaniyorum Herhangi bir sorunla karsilasmadim sukur Tek sorunum kargonun teslim tarihinden 2 gun sonra getirmis olmasi Bir puanimi bundan kiriyorum 🥴,1
guseeel alin kacirmayin,1
ne bi patpata sarmislar ne de korunakli yolladilar dlrek telefon kutusunu kargo paketlne koymuslar telefon zarar gorse iadede almazlar ayrica faturada imei no yazmasi lazim yazmiyor soyledigim halde duzeltecez dediler duzeltmediler tek blr puan hizli gelmesine veriyorum,0
Urunun hem fiyati uygun hem de kullanisli Guven rahatligiyla alabilirsiniz,1
Sorunsuz elime ulasti ve cok hizliydi gercekten tesekkur ederim,1
urunum kisa surede elime ulasti tesekkurler,1
Renk cok hos Teslimat hizli ve paketleme ozenliydi Tesekkur ederim,1
Hic bir sikinti yok cok sukur,1
Tan istedigim gibi,1
Hizli kargolama hicbir sorunu yoktu teknosaya gitmeden aldim ,1
Muazzam otesi,1
Urunu aldim orijinal 3 aydir kullaniyorum bir sorum yasamadim,1
Gayet guzel orijinal Apple cok uyguna aldim,1
Tesekkur ederim Hizli teslimat,1
Urun bugun elime gecti  Ozenli paket icin tesekkur ediyorum Cok nazik bir notla gonderdiginiz hediye kahve icin de tesekkur ederim ,1
satici migros kargo operasyonu cok memnun kaldim e devlet uzerinden orjinalolup olmadigini kontrol ettim indirim arti trendyol cuzdanla aldim 6960 tl ye geldi,1
alali 5 ay oldu yorumum reddediliyor surekli halbuki kotu bisey yazmadim🥺 cok memnunum orjinal urun,1
cik hizli geldi,1
gúzel hizli,1
Urunum cok temiz sekilde guzel paketlenip ve cok hizli sekilde geldi tesekkur ediyorum tavsiye ederim,1
Cok kotu almayin sakin  Bozuk geldi ugrastim cok  Ve verilen irtibat numaralarina cevap vermiyorlar mesajlara da ayni sekilde paranizi bosa vermeyin kotu satici sakin almayin kanip  Paraniz cop olur ,0
Kargom cok hizli geldi Paketleme cok iyiydi tavsiye ederim,1
orjinal hizli gonderi guvenilir firma,1
Cok guzel sorunsuz geldi,1
Kargo firmasi keske trendyol ekspress olsaydi onun disinda kargo ozeni balonlarla ve kutuyla gelmesi cok hos,1
Urun orjinal faturali sifir kurusunda geldi sikintisiz kullaniyoruz Kargo paketleme ve teslimat olumlu,1
Sorunsuz ulasti cok tesekkurler,1
Alinan urun saglam ciktiginda tum saticilar iyidir Onemli olan bozuk urun oldugunda saticinin ne tepki verdigidir Kraft DTM bu konuda rezil bir firma Aldigim urun bozuk cikti iade kabul edilmedi Tuketici haklarina gore kosulsuz sartsiz kabul etmeleri gereken urunu telefonun ust jilatinini cikarip alelade bir sekilde tekrar geri gonderdiler Artik vazgecip servise gonderdigim telefonu servis de acamadi ve yeni telefon gonderdiler Tabi bu arada Trendyol da  Kraft DTM ile ayni sekilde tepki verdi tuketicinin degil saticinin yaninda oldugunu cok guzel bir sekilde gosterdi Bu kadar yildir yaptigim alisveriste ilk defa boyle bir durumla karsilastim Elektronikte gozum kapali alisveris yaptigim bir siteydi Guvenimi sarsti,0
Sorunsuz geldi cok kisa surede cok guzel ,1
sorun yok hersey iyi guvenilir satici,1
Iyi fiyata verdiler,1
siparisi verdikten 2 gun sonra elimdeydi Sasirtici derecede hizli bir kargo sureci oldu Telefonda Her hangi bir cizik vs yoktu gorundugu gibiydi paketleme bir tik daha iyi olabilirdi aslinda telefon rengi gercekten cok guzel ozellikle pencere onunde gun isigi altinda fotografini cekip atiyorum Henuz aktif kullanmadim bir sorun goremedim guvenle alabilirsiniz,1
Tesekkurler paketleme cok iyi,1
Hic tereddut etmeden alabilirsiniz mukemmel paketleme ,1
Gonul rahatligiyla alabilirsiniz 2 gunde geldi cok iyi,1
Hem urune hem satin aldigim magazaya guvenebilirsiniz Hic bir sorun yasamadim orijinal urun hic tereddut etmeden tavsiye ediyorum,1
Urrun orjinal haliyle geldi Terettutlerimi giderdi Tavsiye ederim,1
Gayet guzel geldi kolilenmisti guzel korunmustu,1
Urun sorunsuz bir sekilde elime ulasti Pazartesi siparis verdim carsamba geldi hemen Herseyi kayitli ve orjinal Mor rengine zaten soylenecek soz yok harika Tesekkur ederim :),1
Sorunsuz ve hizli bir sekilde ulasti,1
urunumuzun faturasi elimize gecmedi mail olarak atarsaniz memnun olurum kolay gelsin,0
Arkadaslar icinde sadece usb kablosu oluyor telefon kutusunda yani Ben indirimde 7195 tl ye aldim lila rengini bayildim cok guzel (yorumu guncelliyorum 6 temmuzda aldim bugun 11 kasim 5 ay oldu hic bir problem yok arkadaslar sadece anlam veremedigim sekilde dikkatli kullandigim halde pil yuzdem 97 bunun disinda bir problem yok bence lila degil beyaz alin renkli almayin kilif konusunda cok zorlaniyorsunuz lila guzel ama beyaz olsa cok daha iyiydi bi hevesle lila aldim),1
Urun cok iyi bayildim rengi kullanisi cok tesekkur ederim,1
Orijinal urun hizli kargo ama paketleme yetersiz 2000 TL lik Telefona bile hava yastikli paketle gonderen firmalar gordum siz fazla zahmete girmemissiniz biraz daha ozen gosterseniz daha iyi olur sonucta 89 bin TL'lik urunler iyi calismalar,1
Her acidan cok kullanisli sarji iyi cok memnunum ios candir,1
Cok hizli iyi,1
Fiyati uygun ve kaliteli,1
Endiseli siparis verdim ama sorunsuz geldi tesekkur ediyorum ,1
Kampanyadan almistim iyikide aldim tesekkurler teknosa,1
5 yildiz her konuda,1
Hizli ve orijinal geldi,1
Rengi inanilmaz iyiii,1
urun iyi paketlenmis sadece 3 gunde elime ulasti tavsiye edilir 1 puani gec gelmesinden kiriyorum,1
Tsk ederim sifir kapali kutu,1
cok guzek cok hizli,1
Saglam ve kisa surede elime ulasti memnun kaldim,1
Cok memnunun cok iyi,1
Urun kendi kutusunda kapali ve orijinal olarak geldi hem e devletten hem de apple in kendi sitesinden dogrulama yaptirttim ve urun orijinal,1
Mukemmel teslimat hic tereddut etmeden alabilirsinizBu 2 Telefonum cok memnunum,1
Hizli ve sorunsuz teslimat iciniz rahat siparis verebilirsiniz ,1
Sorunsuz bir alisveristi bir gun icinde kargo elime ulasti,1
Urun mukemmel paketlenmisti 2 haftadir kullaniyorum iphone kalitesine diyecek yok zaten saticinin ilgisine tesekkurler ,1
Iphone ve iyi fiyat!,1
Urun sorunsuz bir sekilde elime ulasti Hediye anahtarlik icin tesekkurler,1
Kamera foto cekimi berbat hic memnun kalmadim donuyor,0
Hic bir sikinti yok cok memnun kaldik tavsiye ederim,1
Orijinaldir denetledim cok guzel paketleme ile geldi rengi bir harika guvenerek alabilirsiniz,1
hizli teslimat bekledigim kalite tesekkurler,1
Paketleme guzell,1
Olumsuz yorum yapabilecegim tek sey pil yuzdesinin gorunmemesi  Iphone 6Sden sonra okadar iyi geldi ki cok cok memnunum tavsiye ederim ,1
Acikcasi cok korkarak aldim ama gerek paketleme gerek kargo surecinde sikinti yasamadan cihazi teslim aldimTesekkurler,1
Ben indirimdeyken almistim  Paketleme iyiydi kurulumu rahat yaptim kargo hizliydi urun orijinal geldi bi sorun yok gayet guzel urun alin aldirin zaten trendyolda fiyat daha uygun tesekkurler,1
Surekli fiyatlarin arttigi bir donemde 7850 TL ye aldim ki suan daha da pahali maalesef Satici guvenilir orijinal urun Satici tarafindan Kargoya hemen verildi ama Trendyol transfer merkezinde bekletti biraz (Yogunluk olabilir tabi anlayisla karsiliyorum bunu) urun guzel tabi ki,1
urun 2 gunde elime ulasti hizli kargo,1
Ne diyebilirim ki tek kelimeyle harika,1
Cok guzel 1 gunde geldi suan,1
Urunun hem teslimati olsun hem kalitesi olsun gercekten gunu rahatligiyla siparis verebilirsiniz,1
Urun kesinlikle super goruldugu gibi elime ulasti tesekkur ederim,1
iPhone kalitesi cok memnun kaldim tavsiye ederim,1
Urun sorunsuz elime ulasti cook tesekkurler :),1
hizli kargonuzdan dolayi tesekkurler,1
saglam teslimat orijinal urun guvenilir,1
hizli bir sekilde temiz ve guzel paketlenmis sekilde geldi cok tesekkur ederim,1
Beklendigi gibi,1
tesekkurler urun gayet kaliteli ve erken geldi sagolun iyi calismalar,1
kamerasi bozuk cikti valla actigimda video cekerken karalti oluyor ekran gidip geliyo,0
Korkarak almistim ama paketlemesi felan gayet guzeldi su an icin bir sikintisi yok,1
mukemmel bi cihaz,1
Cok iyi Begendim,1
kargolama guzel guvenilir satici,1
Sikintisiz sekilde kisa surede urun  elime ulasti gayet guzel paketlenmisti,1
Orjinal iphone cok guzel,1
harika tesekkurler kolay gelsin,1
Urun harika tereddut etmistim gelirken kontrol ettim bi sikinti yok kullaniyorum rahatlikla alabilirsiniz,1
Bu urunu martta almistim Daha sonra ogrendim ki icinden sarj kablosu ve kulaklik cikmasi gerekiyormus ancak cikmadi,1
Gonul rahatligiyla alabilirsiniz garantide imei de herhangi bir sikinti yok tavsiye ederim guvenli satici bir tek kargo gec geldi o kadar,1
Hizli ve ozenli kargo  Herhangi bir sorun yasamadim,1
Urunu anlatmaya gerek yok bildigimiz iphone kalitesi,1
1 gunde elime ulasti paketlemesi herseyi ozenliydi,1
Tek kelime ile mukemmel ,1
kirmizi bu kadr guzel yakismaz di,1
Aslinda online elektronik bi alet almayi tercih etmiyorum hele de bu telefonsa fakat Apple store da istedigim telefon maalesef ki yoktu online kendi sitesinden almak istedigimde 1 ay surede ancak geliyordu ben de Trendyol guvencesine siginarak buradan almak durumunda kaldim kendi yerinden almisim tadinda sikintisiz bir sekilde teslim aldim,1
5 aydir kullaniyorum Satisi efsane kargoladi Paketleme cok iyiydi hizli kargoydu 7200 e almistim Simdi alacaklara hayirli olsun,1
Gercekten fiyatini hak ediyor,1
Cok eyiiii,1
Internet uzerinden cok cekinerek aldim telefonu gercekten 1-2 gune gelir dediler 5 gun sonra geldi Sorgulama da orjinal cikti ve henuz bir hata ile karsilasmadim memnunum guvenilir,1
Basarili guzel urun ,1
Ben aldiktan bir gun sonra dolar ve fiyati haliyle cok yukseldi a ma tam zamaninda aldimm,1
gayet iyi bir telefon amazzon'a da ertesi gun teslim ettigi icin tesekkurler,1
Kac aydir kirmizi rengini bulmak icin ugrasiyorum sonunda bulabildim ve hemen aldim siparis verir vermez kargoya verildi onaylandi bir bucuk gun gibi bir sure zarfinda elime ulasti ve direkt kutusunu actim o kadar mutlu oldum ki kirmizi rengini buldugum icin hicbir yerde yoktu hatta artik o dereceye geldim ki sadece telefonu bile alsam yetiyordu kutusuna da gerek yoktu ikinci el bile bulamadim gercekten cok begeniyorum renk kalitesi olsun telefonu kendi kalitesi olsun gercekten cok iyi kesinlikle tavsiye ederim,1
Telefonu bilen bilir zaten aldigimin ertesi gunu elimdeydi amazzonun kalitesi tartisilmaz,1
Elektronik cihaz olarak ilk alisverisim oldugu icin biraz suphede kaldim ama satici amazzon oldugu icin diger firmalar gibi yan urun olma ihtimali yok Telefonu sevdim baya hos tavsiye ederim butcesine gore alacak arkadaslara,1
Anlatildigi gibi 1 gunde Sorunsuz teslim aldim Tesekkurler,1
Urun guzel orjinal tek sorun amazzon urunu gec teslim diyor,1
ozellikleri acisindan gayet basarili  kullanisli bir telefon kirmizi olanini tercih ettim tek eksi ozelligi bence biraz agir,1
Sorunsuz geldi Tesekkur ederim,1
Gayet guzel bir sekilde geldi Kargo guvenilir durumdaydi Sapasaglam elime geldi Acikcasi urunu anlatmaya gercekten gerek yok iPhone kalitesini zaten tartismayalim Daha acar acmaz bile iyi ki almisim dedigim bir urun oldu Icinden batarya cikmamasi asiri sinir bozucu bir durum Ancak ona da denecek bir sey yok Keske bu verdigimiz tutara dahil bir hizmet olsaydi Ancak gene de iPhone'dan vazgecmeyi hic dusundurmuyor Alin aldirin mutlu olun canlar,1
Telefon cok iyi ve guclu bir telefon uzun yillar temiz kullanildigi surece sizi goturur amazzondan ilk siparisim oldu ve cok memnun kaldim guclu bir musteri iliskileri birimi var aklinizdaki tum sorulari en kisa sure icinde size ulasip yanitlandiriyorlar,1
