Reviews,Rates
gayet guzel ve kullanisli telefon trenyola da ayri tesekkur ediyorum islerini cok iyi yapiyorlar,1
fiyat performans olarak harika bir urun,1
harika bir telefon herkese siddetle tavsiye ederim,1
gercekten fiyat ve performans cok iyi tavsiye ederim,1
super fiyat super telefon,1
babam kullaniyor cok memnun,1
fiyati cok uygun bu fiyata bu ozellikler cok iyi,1
urun mukemmel kutu fatura garanti olsun eksiksiz bir sekilde geldi  magazaya gonul rahatligiyla guvenebilirsiniz sorunsuz kullaniyorum imei de kayitli ,1
en uygun fiyata ve boyle guzel telefonu vermeleri cok guzel olmus tavsiye ederim cok guzel bir uygulama trendyol,1
ozelliklerine gore bekleneni veriyor,1
hizli kargo ile uygun fiyata aldim babam sarj durumundan sikayetci oldugu icin yorumlara bakarak tercih ettim su an 3 gun yettigini soyluyor sarjin cok memnun fotograf cekimi de fena degil tavsiye ederim,1
iyi guvenilir,1
cok kullanisli bi urun fiyati da cok uygun,1
guzel degerlendirilir,1
super bir telefon kargo teslimati acayip hizli tesekkurler,1
kaliteli uygun fiyat,1
tesekkurler telefonda guzel memnunuz,1
urun saglam sekilde geldi her sey icin tesekkurler,1
fiyat performans efso pubg falan cok iyi oynaniyor tavsiye ederim,1
yorumlarda kotu denildigini gordum ama suanlik ben cok begendim insallah begenim boyle uzun surer,1
urun gayet sik sansiniza artik arizali cikmaz ise guzel,1
guzel urun ikinciye aliyorum f/p urunu,1
guzel bir urun mavi olanin rengi biraz fosforlu,1
kullanisli ve hizli telefon  tavsiye ederim,1
teslimati 2 gun icinde oldu hic-bir sikinti yasamadim,1
urun hizli geldi tesekkur ederim,1
tam bir fiyat performans urunu herkese tavsiye ederim,1
cok hizli teslim edildi guzel bir fiyat performans urunu tavsiye ederim,1
cok guzel  kamerasina bayildim paletlemede cok guzeldi tesekkurler trendyol,1
fiyata gore gayet iyi performans ilk izlenim olarak memnun kaldimyanliz kutuda kulaklik cikmamasi ve ekran icin bir jelatin olmamasi puanimi kirdi alacaklar mutsuz olmayacaktir,1
guzel urun 2  gunde geldi,1
tesekkurler hizli kargo  urun kalitesi fiyatina gore bence cok iyi oneririm iphone a o kadar para vermenize gerek yok urun fiyatida cok iyi,1
hizli kargo guzel urun,1
harika  pazartesi siparis ettim sali gunu geldi,1
tam fiyat performans urun u,1
urunu guzelce paketleyip saglam ve zarar gormeyecek sekilde gonderim yapmislar memnun kaldim tesekkur ediyorum,1
yaklasik 3 aydir kullaniyorum cok memnunum,1
fiyatina gore cok iyi telefon,1
almakla en iyisini yapmisim,1
urun teslimati cok guzel hizli kargo,1
cok guzel telefon bence kacirilmayacak firsat ve fiyat,1
fiyat performans urunu tavsiye ederim basarili buldum hizli kargo 1 gun sonra elime gecti sarj kamera hepsi guzel,1
bekledigimizden daha iyi cikti ve cok guzel paketlenmis ayrica kilif hediyesi icinde tesekkur ederim,1
urun ve paketleme cok basarili 1 ay dusundum arastirdim kendime diye aldim esim el koydu :) dusunmeyin alin,1
2 aydir kullaniyorum cok aktif kullanmama ragmen sarji bir bucuk gun gidiyor rengi harika dezavantaji cok agir olmasi ayrica eni iyi ama uzunlugu cok fazla,1
fiyat performans olarak gercekten basarili gayet iyi bir telefon memnunuz,1
fiyat performans ,1
urun cok iyi fiyatina gore en iyi telefonlardan,1
gelen urun iyi paketlenmis memnun kaldim,1
guzel telefon gercekten,1
cok begendim fiyatina gore cok guzel bir telefon,1
urun fiyat olarak uygundu hizli gonderi icin tesekkurler,1
hizli kargo guzel urun,1
guzelfiyati da  normal,1
cok guzel bir urun saticiya ayriyetten tesekkur ediyorum urun elime cok cabuk ulasti,1
kullanimi rahatcok sik mavisiandorid beklentisini karsiliyor,1
mukemel iyi site,1
tam 24 saatte elime ulasti muthis hiz telefon da simdilik cok iyi gorunuyor   ( telefonu almamin ustunden bir hafta gecti ve hâlâ ilk gunku gibi sarji gun boyu kullanmama ragmen cok iyi dayaniyor),1
urun cok guzel kullanisi  kamerasi  telefonun sikligi cok iyi   satici cok hizli cuma aldim  cumartesi elime ulasti cok hizli ve guvenilir bi satici,1
zamaninda ve belirtilen sekilde urun icin tsk ederim,1
kargo harika hemen ertesi gun geldi,1
urun guzel fakat kulaklik yok bilginize,1
paketlenmesi  kargoya verilme hizi  super  saticiya  tesekkur ederim ayni telefondan  babama alacam  yine bu  magazadan alacam,1
hizli teslimat guzel paketleme  guzel urun ,1
bekledigim gibi geldi memnun kaldim,1
fiyat performans anlaminda oldukca basarili bi telefon,1
hizli ve saglam sekilde urunumu teslim aldim sagolun,1
urun bilindigi gibi yavaslamayan telefon,1
tam istedigim gibi satici ilgili 1 gunde elime geldi tesekkur ederim,1
elimde suan bu telefon ve kullaniyorum her isini gideriyor ozellikle kamera ve depolama yonunden cok iyi,1
urun paketlenmesi mukemmel! onemli olan bu,1
urun guzel ama bir hafta sonra ses kesilmesi basladi garantiye yolladikhala devam duzelmedi,1
cok guzel paketlenmis telefonda gayet iyi,1
hizli teslimat  saglam  bir sekilde geldi,1
cok guzel bir urundur gercekten herseyi tam guvenilir bi sikintisi yok hala kullaniyorum herkese tavsiye ederim,1
hizli teslimat gayet guvenilir :),1
cok begendim sadece kulaklik da olmaliydi diye dusunuyorum tek eksi kulakligin olmamasi,1
harika cok begendim,1
gayet guzel kaliteli,1
internetten aldigimiz icin biraz tereddut etsek de telefon kusursuz geldi kardesim cok memnun,1
cok guzel cok hizli rengide insanin icini aciyor tesekkurler,1
telefonum 21 saat icinde geldi guvenilir bir site  bu fiyata bu telefon kacmaz herkese tavsiye ederim ,1
sarj suresi cok iyi bu fiyata alinabilecek en iyi urun hizli kargo ozenli gonderim tesekkurler ,1
indirimli fiyata aldik cok iyi bir telefon teslimat kargo hepsi cok iyiydi gonul rahatligiyla alabilirsiniz ,1
paketleme gayet guzeldi,1
gayet kullanisli hizli teslimat tesekkur ederim,1
bu fiyata boyle bir cihaz gercekten inanilmaz,1
efsane urun tesekkurler,1
hizli ve guvenli teslimat kaliteli urun tavsiye ediyorum,1
bu fiyata bu performans aylardir kullaniyoruz sorunsuz,1
cok guzel tesekkurler kap icin,1
sorunsuz harika,1
16 saatte elime ulasti guzel paketlenmis tesekkurler,1
gonul rahatligiyla alabilirsiniz henuz yeni aldik iyi gorunuyor teslimatta sikinti yasamazsiniz,1
oglum icin aldik beklentisini karsiladi ,1
urun elime gecti cok guzel paketlenmis urun cok guzel satici ilgili,1
istedigimiz gibi geldi tesekkurler,1
tesekkurler guzel urun,1
telefon gayet basarili fiyat performans urunu kamerasi cok iyi degil ama geriye kalan herseyi guzel  kamera 10 uzerinden 6 alir,1
beklentiyi karsiliyor,1
gayet guzel kullananlara hayirli olsun,1
ya bi insan telefon aasik olurmu varya asssiri iyi yaa dusunmeden alin valllahi bak erken geldi cansin trendyol,1
fiyatinin cok ustunde bir telefon,1
hizli kargo urunde fiyatina gore cok iyi tavsiye ederim,1
tahmin ettigimden iyi cikti tam bir fiyat performans urunu cok begendim cok kullanisli ayrica corona virusu salgini olmasina ragmen 2 gunde gelditavsiye ederim,1
hizli gonderi icin tesekkurler harika bir telefon fiyatina gore,1
harika bence ben cok memnun kaldim tesekkurler,1
babama aldim fiyatina gore mukemmel bir telefon  kargo hizli geldi,1
f/p urunu gayet sik ve kullanisli tavsiye edilir,1
iyi         ,1
bu fiyata bu kadar guzel bir telefon kacirilmazsarzi cok uzun sure gidiyorhizli teslimat ve guvenli paketlemetesekkurler trendyol,1
urun cok hizli sorunsuz elime ulasti tesekkurler trendyol,1
elime gecmeden once tereddutlerim vardi fakat kullanmaya baslayinca dogru bir karar verdigimi anladim,1
urun guzel ama kargo kotu 30 kasimda verdim siparisi daha gelcek hizli olsa daha makbul olurdu,0
urunu telefon dunyasindan aldim ertesi gun kargo elime ulasti paketlemesi cok guzeldi telefonu yeni kullanmaya basladim genel olarak guzel bir telefon simdilik memnunum,1
babama aldim kesinlikle tavsiye ederim her zamanki gibi trendyol farki anlatmaya gerek yok,1
guzel kullaniyorum,1
urunu arkadasim icin almistim cok memnun ve bana bu urun icin dua ediyor ayni ozellikleri tasiyan diger bir markayi alsaydik en az 25 kati fazla odemek  zorunda kalacaktik,1
tesekurler,1
trendyol tesekurler,1
urun anlatildigi gibi guzel ve alimli bir telefon tskler trendyol,1
urun sorunsuz faturali garantili bir sekilde elime ulasti fiyatina gore iyi bir urun arka kamerasi hafif cikinti disariya dogru ama o da rahatsiz etmiyor,1
gayet is gorur,1
ben redmi note 8 i cikis tarihinden bile once arastiriyordun cok icime sinerek aldigim bir telefon oldu acikcasi telefon fiyatina gore mukemmel otesi iyi buldum yani benim isteklerimi tak karsiladi diyebilirio tesekkurler mistore,1
urun cok mukemmel ambalajlanmis hic bir deformasyon olmadan en kisa surede geldi ve urun tam da istenilen anlatilan gibiydi,1
beklentilere karsi lik veriyor,1
fiyatina gore cok guzel telefon herkese tavsiye ederim,1
cok hizli bir telefon fiyati cok uygun tesekkurler,1
cok tesekkurler kargo ertesi gun garantisifaturasi icinde tarafima teslim edildi hicbir sorun yasamadim,1
urun kaliteli  kargo cok hizli 1 gunde elimdeydi ,1
o kadar hizli ki kesinlikle burada alin 24 saat olmadan geldiiiii tesekkurler ,1
bu paraya alinacak en guzel cihaz ozellikle arkasi cok sik,1
cok guzel bi urun cokta temiz,1
guzel urun paketleme guzeldi sorunsuz geldi tesekkurler trendyol,1
guzel gayet sorun yok braz farkli ama iyi anlamda,1
ozellikle dikkat etmenizi gerektiren konu telefonun cok guzel koruma kaplamasiyla gelmis olmasi yere carpsaniz yine kirilmaz ayrica bu kadar hizli teslimat icin tesekkurler,1
kargo cok hizli geldi saticiya tesekkur ederim lg g6 kullanicisiydim ekrani ve ozellikleri daha iyi bir deneyimi icin bu telefonu sectim bu fiyat araliginda bir telefon dusunuyorsaniz daha fazla dusunmeyin ve bu telefonu alin,1
urun gayet guzel ve sik bir urun,1
urun tam 1 gunde geldi  kamerasi bataryasi herseyi cok guzel bu fiyata gore mukemmel,1
orijinal urun paketleme guzel,1
hizli kargo ve tam anlatildigi gibi urun gercekten guvenilir bir satici tesekkurler trendyol,1
telefon fiyatina gore iyi kotu yonleri agir olmasi bide geri tusu sag tarafta sol elle kullananlar icin zor oluyor,1
gonderici cok hizli gonderim sagladi yurtici kargo ertesi gun getirdi  genpa garantili fiyatina gore cok iyi telefon,1
gayet guzel cok memnunum,1
tam istedigim gibi hizli kargo,1
hizli bi sekilde ulasti tesekkurler,1
urun gayet guzel hizli kargo,1
valla muthis,1
super hizli gonderi,1
urunu 2 gundur kullaniyorum herhangi bir sorun sikinti yok gayet basarili oldugunu dusunuyorum ayrica paketleme cok cok guzeldi saticiya tesekkur ediyorum,1
note 7 den daha ucuza note 8 daha ne olsun su piyasa sartlarina gore alinabilecek en ideal telefonlardan biri,1
urun asiri gec geldi onun haricinde telefondan cok memnunum ozellikle rengine bayildim,1
hem fiyati uygun  hem de cok kullanisli ve ozellikli bir telefon  cok fazla paralar vermeye gerek yok ihtiyacinizi fazlasiyla karsilayacak,1
urun kisa surede elime ulasti telefona gelecek olursak su anlik guzel note 7 den farki yok kamera bir tik daha guzel olabilirdi ama bu fiyata orta segment bir telefondan fazla bir sey beklenmez,1
telefon harika sarji uzun gidiyor kullanisli bu fiyata inanilmaz super,1
urun guzel fiyatina gore gayet basarili goruntu kalitesini begendim ayrica kargo suresi paketleme de de sorunsuz bir sekilde teslim aldim tesekkur ederim,1
guzel daha oncede redmi note 4 almistim simdi bu foto cekimleri guzel hizli kargo,1
tam bir makine,1
cihaz cok guzel gunluk kullanimda kesinlikle yeterli hatta benim gibi biraz oyun da seviyorsaniz o isteginize de cok rahat cevap verebiliyor call of duty i yuksek ozelliklerde takilmadan akici oynuyorum daha ne olsun kargolama biraz gec yapildi tek sikinti buydu,1
siparisimden hemen bir gun sonra telefonum geldi urunden de cok memnunum not   faturam gelecekmi,1
muhtesemmm tek kelimeyle gordugunuz kotu yorumlari dikkate almayin,1
cok memnunum tesekkur ederim,1
urunu teslim aldik 1 tane almistim kucuk yegen de isteyince dayanamadik ona da aldik 2 tane almis olduk paketi ozenle hazirlanmis kutuda iceriginde bit sikinti yok tesekkurler,1
urun cok guzel ve iyi bir firsat,0
urunu hediye olarak aldim ozelliklerine gore gayet iyi goruntusu cok sik 7 plus kullanmama ragmen cok begendim :)  sarji normal kullanimda sarki dinleme  instagram vs 1 gunu asiyor   gonderirkende cok korunakli bir sekilde gonderim saglandi tesekkurler,1
harika bir telefon keske eski fiyati olsada alsam,1
cok guzel ve hizli bir telefontavsiye ederim  pahali bir telefon almaya gercekten gerek yok,1
kaliteli ucuz ve guzel bir cep telefonu,1
cok dusunmeye gerek yok guzel urun kalbiniz ferah olsun diye yorumladik ama telefonla konusurken sensor yuzunden konusma sirasinda ses kisiliyor veya haporlere basiliyor 🥺 diger yonleri iyi,1
cok iyi telefon anneme aldim kendim iphone 7   kullaniyordum ve sogudum tam bir efsane,1
paketleme ve hizli kargo icin tesekkur ederim,1
gayet guzel alani pisman etmeyecek bir urun,1
guzell bayaaa,1
super urun super fiyat tsk trendyol,1
urun elime ulasti tesekkurler,1
fiyat bandina gore oldukca kullanisli ve kargo da iki gunde geldi sn takibi de orijinalligini teyit etti gonul rahatligiyla alabilirsibiz,1
urunu siparis verdim ve ertesi gun aninda geldi paketleme sekli ve kargo suresi muazzam gondericiye cok tesekkur ediyorum telefonun kullanisi kalitesi ayri zaten kesinlikle fiyat performans urunu milyarlarca lira vermeye hic gerek yok bu telefon o pahali telefonlarin sundugu tum ozellikleri sunuyor hemde fazlasi ile trendyol harikasin :),1
gayet guzel bi urun tavsiye ederm,1
cihazdan memnunum herhangi bir sikinti da yasamadim elime ulasana kadarki surecte,1
sorunsuz sekilde kullaniyorum,1
kardesime hediye olarak aldim    cok begendi,1
bence urun harika mia3 ile arasinda kaldik iyikide note 8 almisim cok begendim,1
cok guzel telefon kesinlikle tavsiye ederim,1
hizli teslimat ozenli paketleme tesekkurler trendyol,1
guzel telefon guzel fiyat basarili satici,1
cok guzel begendik tesekurler trendyol,1
ucuz ve en iyi telefon bu olabilir pisman olmazsiniz,1
super bir urun bu paraya bu kalite harika iyiki aldimses gucu kamera cekimi cok berrak tekrar indirim gelirse birde ogluma almayi dusunuyorum,1
fiyatina gore iyi bence,1
fiyatina gore gercekten guzel fazlasiyla is goruyor,1
urunn hem fiyati uygun hemde cok guzl kaliteli,1
cok guzel bir telefon cok begendim,1
tsk ler guzel  urun,1
fiyat performans diyorum,1
urun fiyatina gore iyi kizima hediye aldim dis dizayni ve goruntu kalitesi oldukca iyi cumartesi siparis verdim pazartesi geldi tereddut etmeme ragmen memnun kaldik tek sikintisi kulaklik yok ama disi icin kaplik hediyesi var telfonu tavsiye ederim,1
urun paketlemesi cok iyiydi faturasi garantisiyle guvenli alisveris yapabilirsiniz,1
fiyatina gore iyi bir urun kullaniyorum cok memnun kaldim,1
cihaz fiyatina gore cok guzel mavi rengi harika hizli kargo tavsiye edilir tesekkurler,1
guzel bir telefon ekran goruntusu guzel ve menusu kolay iphonden gectigim icin biraz zorlancagimi dusundum ama guzel,1
super hizli ulasim performansa gore super fiyat,1
kisa zamanda geldi  turkiye garantili  guzel alinabilir,1
fiyatina gore 10 numara telefon sarzi asiri iyi,1
guzel hizl8 teslimat,1
bu fiyata alinabilecek en iyi telefon bence de esime aldim cok memnun,1
telefon cok iyi suana kadar bir sorun cikarmadi trendyol guvenilir bir sitedir o konuda iciniz rahat olsun,1
ananneme diye aldim bende kullaniyorum artik,1
kisa surede elime ulasti paketleme gayet iyi telefonu da kullanmaya baslayinca performansini degerlendirecegiz,1
telefon cok guzel zaten arastirarak aldim geldiginde yuzde 60 sarji vardi simdi ilk yuklemeler guncellemelerden dolayi yari yariya dustu gunluk kullanimda sarj performansi nasil olur henuz bilgim yok fakat gorsel acidan guzel oldukca hizli bir telefon kamerasini cok begendimbenim icin yeterlikabindan cikan kilif da kullanisli saticiya hizli kargolama icin cok tesekkur ederim paketleme oldukca ozenliydi bu ozelliklere gore inanilmaz uygun fiyatli bir urunkiz kardesim de mi 7 kullaniyoryaklasik bir yil once aldi o da bu markadan cok memnun tavsiye ederim,1
f/p urunu tavsiye edilir bu fiyata bu performansi zor yakalasiniz,1
gayet iyi paketlenmesi de iyi tesekkur ederim,1
gayet iyi cok memnun kaldik,1
gayet guzel  kullanisli telefon,1
guzel telefon tavsiye ediyorum,1
guzel sik tasarim ve hizi bataryasi da iyi,1
tam bekledigim gibi beklentilerimi karsilayan bir telefon daha ne olsun,1
telefon cok guzel cok hizli kamerasi gayet guzel  istediginiz oyunu yukleyin hic kasmiyor simdilik guncellemer geldikten sonra nasil olur bilemem suan cok iyi,1
kamera cekimi cok iyi kibar ve estetik bir telefon,1
cok hizli geldi siparis verdigim gun kargoya verildi suanlik guzel sadece kamera cok cikintili kullanirken ona dikkat etmek lazim,1
urunu cok begendik,1
gonul rahatligiyla alinabilir urun kvk garanti belgesiyle geliyor kamerasi cok guzel,1
kesinlikle pisman olmayacaginiz bir urun ufak tefek kotu yorumlar yazanlara aldirmayin sonucta fabrikasyonda her telefon ayni kalitede uretilmiyor,1
urun gayet iyi ve duzgun sekilde geldi saticiya tesekkur ederim,1
her yonden tam bir fiyat performans urunuic rahatligiyla alinabilir,1
mamul guzel paketleme cok guzelbegendimtavsiye ederim,1
telefonu alali 4ay olducok memnunumdiger pahali telefonlarla esdegeroglumda bu telefondan kullaniyorkamerasi oldukca iyi,1
nisanlim icin aldim urun gorseli mukemmelll derecede iyi kamerasi muhtesem ve ekstra ozellik aramayanlar hep ayni uygulamalari kullananlar icin de ideal bir telefon nisanlim da cok sevdi siparis verdikten bir gun sonra elimizde oldu,1
itinali paket icin trendyol a ve gonderici firmaya tesekkurler telefon harika,1
f p olarak super,1
hizli kargo mukemmel korumali paket ve orijinal urun ,1
urun cok hizli geldi cok begendim icinden bir adet kilif cikti cok hosuma gitti firmaya ve trendyola tesekkurler,1
urun 1 gunde sorunsuz elime ulasti hizli ve guzel kargo cidden her firma boyle isini ozenerek yapmiyorum hayirli isler bol kazanclar,1
urununun paketlemesi guzel bekledigim gibi indirim devam etmesini bekliyorum,1
cok guzel cok kullanisli  telefon gerfejten kamerasi oldukca iyi,1
hizli teslimat guvenilir alisveris  urunde hic bir sorun sikinti yok cok begendik,1
cok iyi bir cep telefonu,1
kalin telefon ama icerigi guzel,1
urgn hem uygun fiyatli hem de gayet kaliteli bir urun tasarimi ve gorunusu cok sik ayrica kamerasi da iyi,1
